"SA1_MAINCODE_2016","SA1_sevendigitcode_2016","CED_CODE_2017","CED_NAME_2017","STATE_CODE_2017","STATE_NAME_2017","AREA_ALBERS_SQKM"
21202129322,2129322,225,"La Trobe",2,"Victoria",0.9213
21202129323,2129323,225,"La Trobe",2,"Victoria",0.1499
21202129324,2129324,225,"La Trobe",2,"Victoria",0.2738
21202129325,2129325,225,"La Trobe",2,"Victoria",0.2704
21202129326,2129326,225,"La Trobe",2,"Victoria",0.1596
21202129327,2129327,225,"La Trobe",2,"Victoria",0.4101
21202129328,2129328,225,"La Trobe",2,"Victoria",0.3514
21202129329,2129329,225,"La Trobe",2,"Victoria",0.1918
21202129331,2129331,225,"La Trobe",2,"Victoria",0.1558
21202129332,2129332,225,"La Trobe",2,"Victoria",0.4536
21202129333,2129333,225,"La Trobe",2,"Victoria",0.2149
21202129334,2129334,225,"La Trobe",2,"Victoria",0.4
21202129335,2129335,225,"La Trobe",2,"Victoria",0.2421
21202129336,2129336,225,"La Trobe",2,"Victoria",0.3685
21202129337,2129337,225,"La Trobe",2,"Victoria",4.8198
21202129338,2129338,225,"La Trobe",2,"Victoria",0.1123
21202129339,2129339,225,"La Trobe",2,"Victoria",0.1207
21202129340,2129340,225,"La Trobe",2,"Victoria",0.1456
21202129341,2129341,225,"La Trobe",2,"Victoria",0.1874
21202129342,2129342,225,"La Trobe",2,"Victoria",0.2158
21202129343,2129343,225,"La Trobe",2,"Victoria",0.1678
21202129344,2129344,225,"La Trobe",2,"Victoria",0.1229
21202129345,2129345,225,"La Trobe",2,"Victoria",0.1426
21202129346,2129346,225,"La Trobe",2,"Victoria",0.2599
21202129347,2129347,225,"La Trobe",2,"Victoria",0.0864
21202129348,2129348,225,"La Trobe",2,"Victoria",0.176
21202129349,2129349,225,"La Trobe",2,"Victoria",0.0674
21202129350,2129350,225,"La Trobe",2,"Victoria",0.1582
21202129351,2129351,225,"La Trobe",2,"Victoria",1.1271
21202129352,2129352,225,"La Trobe",2,"Victoria",0.121
21202129353,2129353,225,"La Trobe",2,"Victoria",0.1945
21202129354,2129354,225,"La Trobe",2,"Victoria",0.2792
21202129355,2129355,225,"La Trobe",2,"Victoria",0.2997
21202129356,2129356,225,"La Trobe",2,"Victoria",0.1893
21202129357,2129357,225,"La Trobe",2,"Victoria",0.1376
21202129401,2129401,225,"La Trobe",2,"Victoria",0.192
21202129404,2129404,225,"La Trobe",2,"Victoria",0.12
21202129405,2129405,225,"La Trobe",2,"Victoria",0.1508
21202129408,2129408,225,"La Trobe",2,"Victoria",0.628
21202129409,2129409,225,"La Trobe",2,"Victoria",0.6362
21202129411,2129411,225,"La Trobe",2,"Victoria",0.1453
21202129412,2129412,225,"La Trobe",2,"Victoria",0.1783
21202129413,2129413,225,"La Trobe",2,"Victoria",0.0731
21202129414,2129414,225,"La Trobe",2,"Victoria",0.2486
21202129415,2129415,225,"La Trobe",2,"Victoria",0.1005
21202129416,2129416,225,"La Trobe",2,"Victoria",0.2175
21202129417,2129417,225,"La Trobe",2,"Victoria",0.2239
21202129418,2129418,225,"La Trobe",2,"Victoria",0.1756
21202129419,2129419,225,"La Trobe",2,"Victoria",0.1814
21202129420,2129420,225,"La Trobe",2,"Victoria",0.1081
21202129421,2129421,225,"La Trobe",2,"Victoria",0.1186
21202129422,2129422,225,"La Trobe",2,"Victoria",0.2056
21202129424,2129424,225,"La Trobe",2,"Victoria",0.1172
21202129425,2129425,225,"La Trobe",2,"Victoria",0.2718
21202129426,2129426,225,"La Trobe",2,"Victoria",0.267
21202129427,2129427,225,"La Trobe",2,"Victoria",0.1537
21202129428,2129428,225,"La Trobe",2,"Victoria",0.1199
21202129429,2129429,225,"La Trobe",2,"Victoria",0.0677
21202129432,2129432,225,"La Trobe",2,"Victoria",0.146
21202129433,2129433,225,"La Trobe",2,"Victoria",0.1772
21202129434,2129434,225,"La Trobe",2,"Victoria",0.1206
21202129435,2129435,225,"La Trobe",2,"Victoria",0.0989
21202129437,2129437,225,"La Trobe",2,"Victoria",2.9239
21202129438,2129438,225,"La Trobe",2,"Victoria",0.221
21202129439,2129439,225,"La Trobe",2,"Victoria",0.1221
21202129440,2129440,225,"La Trobe",2,"Victoria",0.0533
21202129441,2129441,225,"La Trobe",2,"Victoria",0.1689
21202129442,2129442,225,"La Trobe",2,"Victoria",0.0864
21202129443,2129443,225,"La Trobe",2,"Victoria",0.1051
21202129444,2129444,225,"La Trobe",2,"Victoria",0.2393
21202129445,2129445,225,"La Trobe",2,"Victoria",0.3014
21202129446,2129446,225,"La Trobe",2,"Victoria",0.1374
21202129447,2129447,225,"La Trobe",2,"Victoria",0.1569
21202129448,2129448,225,"La Trobe",2,"Victoria",0.2834
21202129449,2129449,225,"La Trobe",2,"Victoria",0.1319
21202129450,2129450,225,"La Trobe",2,"Victoria",0.2237
21202129451,2129451,225,"La Trobe",2,"Victoria",0.0855
21202129452,2129452,225,"La Trobe",2,"Victoria",0.9191
21202129453,2129453,225,"La Trobe",2,"Victoria",0.0858
21202129454,2129454,225,"La Trobe",2,"Victoria",0.1835
21202129455,2129455,225,"La Trobe",2,"Victoria",0.0929
21202129456,2129456,225,"La Trobe",2,"Victoria",0.1652
21202129457,2129457,225,"La Trobe",2,"Victoria",0.1449
21202129458,2129458,225,"La Trobe",2,"Victoria",0.1266
21202129459,2129459,225,"La Trobe",2,"Victoria",0.1135
21202129460,2129460,225,"La Trobe",2,"Victoria",0.1001
21202129461,2129461,225,"La Trobe",2,"Victoria",0.7599
21202129462,2129462,225,"La Trobe",2,"Victoria",0.4493
21202129463,2129463,225,"La Trobe",2,"Victoria",0.2131
21202129464,2129464,225,"La Trobe",2,"Victoria",0.202
21202129465,2129465,225,"La Trobe",2,"Victoria",0.1563
21202129466,2129466,225,"La Trobe",2,"Victoria",0.1069
21202129467,2129467,225,"La Trobe",2,"Victoria",0.327
21202129468,2129468,225,"La Trobe",2,"Victoria",0.1015
21202129469,2129469,225,"La Trobe",2,"Victoria",0.1239
21202129501,2129501,219,"Holt",2,"Victoria",0.1104
21202129502,2129502,219,"Holt",2,"Victoria",0.1837
21202129503,2129503,219,"Holt",2,"Victoria",0.255
21202129504,2129504,219,"Holt",2,"Victoria",0.1769
21202129505,2129505,219,"Holt",2,"Victoria",0.2033
21202129506,2129506,219,"Holt",2,"Victoria",0.1897
21202129507,2129507,219,"Holt",2,"Victoria",0.1707
21202129508,2129508,219,"Holt",2,"Victoria",0.3323
21202129509,2129509,219,"Holt",2,"Victoria",0.432
21202129510,2129510,219,"Holt",2,"Victoria",0.244
21202129511,2129511,219,"Holt",2,"Victoria",0.1058
21202129512,2129512,219,"Holt",2,"Victoria",0.203
21202129513,2129513,219,"Holt",2,"Victoria",0.1838
21202129514,2129514,219,"Holt",2,"Victoria",0.1609
21202129515,2129515,219,"Holt",2,"Victoria",0.1613
21202129516,2129516,219,"Holt",2,"Victoria",0.167
21202129517,2129517,219,"Holt",2,"Victoria",0.1521
21202129518,2129518,219,"Holt",2,"Victoria",0.168
21202129519,2129519,219,"Holt",2,"Victoria",0.1506
21202129520,2129520,219,"Holt",2,"Victoria",0.1558
21202129521,2129521,219,"Holt",2,"Victoria",0.2639
21202129522,2129522,219,"Holt",2,"Victoria",0.1037
21202129523,2129523,219,"Holt",2,"Victoria",0.2147
21202129524,2129524,219,"Holt",2,"Victoria",0.1762
21202129525,2129525,219,"Holt",2,"Victoria",0.2839
21202129526,2129526,219,"Holt",2,"Victoria",0.2447
21202129701,2129701,219,"Holt",2,"Victoria",0.121
21202129702,2129702,219,"Holt",2,"Victoria",0.0874
21202129703,2129703,219,"Holt",2,"Victoria",0.1103
21202129704,2129704,219,"Holt",2,"Victoria",0.1583
21202129705,2129705,219,"Holt",2,"Victoria",0.1559
21202129706,2129706,219,"Holt",2,"Victoria",0.3252
21202129707,2129707,219,"Holt",2,"Victoria",0.165
21202129708,2129708,219,"Holt",2,"Victoria",0.1863
21202129709,2129709,219,"Holt",2,"Victoria",0.3508
21202129710,2129710,219,"Holt",2,"Victoria",0.134
21202129711,2129711,219,"Holt",2,"Victoria",0.1016
21202129712,2129712,219,"Holt",2,"Victoria",0.1216
21202129713,2129713,219,"Holt",2,"Victoria",0.1589
21202129714,2129714,219,"Holt",2,"Victoria",0.1423
21202129715,2129715,219,"Holt",2,"Victoria",0.3185
21202129716,2129716,219,"Holt",2,"Victoria",0.3251
21202129717,2129717,219,"Holt",2,"Victoria",0.1669
21202129718,2129718,219,"Holt",2,"Victoria",0.1714
21202129719,2129719,219,"Holt",2,"Victoria",0.1273
21202129720,2129720,219,"Holt",2,"Victoria",3.6743
21202129721,2129721,219,"Holt",2,"Victoria",0.1549
21202129722,2129722,219,"Holt",2,"Victoria",0.2481
21202129723,2129723,219,"Holt",2,"Victoria",0.119
21202129724,2129724,219,"Holt",2,"Victoria",0.1049
21202129725,2129725,219,"Holt",2,"Victoria",0.1971
21202129726,2129726,219,"Holt",2,"Victoria",0.1304
21202129901,2129901,225,"La Trobe",2,"Victoria",2.0357
21202129902,2129902,225,"La Trobe",2,"Victoria",0.6341
21202129903,2129903,219,"Holt",2,"Victoria",0.7302
21202129904,2129904,219,"Holt",2,"Victoria",1.7198
21202129905,2129905,219,"Holt",2,"Victoria",0.7598
21202129906,2129906,219,"Holt",2,"Victoria",0.8059
21202129908,2129908,225,"La Trobe",2,"Victoria",10.1662
21202129909,2129909,225,"La Trobe",2,"Victoria",10.8872
21202129910,2129910,225,"La Trobe",2,"Victoria",0.7804
21202129911,2129911,219,"Holt",2,"Victoria",0.7987
21202129912,2129912,219,"Holt",2,"Victoria",0.4062
21202129913,2129913,225,"La Trobe",2,"Victoria",0.5081
21202129914,2129914,225,"La Trobe",2,"Victoria",0.817
21202129915,2129915,219,"Holt",2,"Victoria",0.9243
21202129916,2129916,219,"Holt",2,"Victoria",0.4422
21202129917,2129917,219,"Holt",2,"Victoria",0.6679
21202129918,2129918,219,"Holt",2,"Victoria",0.3091
21202129919,2129919,225,"La Trobe",2,"Victoria",0.4041
21202129920,2129920,225,"La Trobe",2,"Victoria",0.6117
21202145301,2145301,219,"Holt",2,"Victoria",0.178
21202145302,2145302,219,"Holt",2,"Victoria",0.0868
21202145303,2145303,219,"Holt",2,"Victoria",3.9591
21202145304,2145304,219,"Holt",2,"Victoria",0.1108
21202145305,2145305,219,"Holt",2,"Victoria",0.179
21202145306,2145306,219,"Holt",2,"Victoria",0.3289
21202145307,2145307,219,"Holt",2,"Victoria",0.1127
21202145308,2145308,219,"Holt",2,"Victoria",0.0734
21202145309,2145309,219,"Holt",2,"Victoria",0.14
21202145310,2145310,219,"Holt",2,"Victoria",0.0843
21202145311,2145311,219,"Holt",2,"Victoria",4.8259
21202145312,2145312,219,"Holt",2,"Victoria",0.3429
21202145313,2145313,219,"Holt",2,"Victoria",0.5383
21202145314,2145314,219,"Holt",2,"Victoria",0.1265
21202145315,2145315,219,"Holt",2,"Victoria",0.1556
21202145316,2145316,219,"Holt",2,"Victoria",0.2493
21202145317,2145317,219,"Holt",2,"Victoria",0.0848
21202145318,2145318,219,"Holt",2,"Victoria",0.1558
21202145319,2145319,219,"Holt",2,"Victoria",0.1106
21202145320,2145320,219,"Holt",2,"Victoria",0.2368
21202145321,2145321,219,"Holt",2,"Victoria",0.1214
21202145322,2145322,219,"Holt",2,"Victoria",0.0685
21202145323,2145323,219,"Holt",2,"Victoria",0.2811
21202145324,2145324,219,"Holt",2,"Victoria",0.2502
21202145325,2145325,219,"Holt",2,"Victoria",0.0986
21202145326,2145326,219,"Holt",2,"Victoria",0.6135
21202145327,2145327,219,"Holt",2,"Victoria",0.1183
21202145328,2145328,219,"Holt",2,"Victoria",0.1942
21202145329,2145329,219,"Holt",2,"Victoria",0.1104
21202145330,2145330,219,"Holt",2,"Victoria",0.073
21202145331,2145331,219,"Holt",2,"Victoria",0.1297
21202145332,2145332,219,"Holt",2,"Victoria",0.1082
21202145333,2145333,219,"Holt",2,"Victoria",0.228
21202145401,2145401,219,"Holt",2,"Victoria",0.1302
21202145402,2145402,219,"Holt",2,"Victoria",0.1305
21202145403,2145403,219,"Holt",2,"Victoria",0.1689
21202145404,2145404,219,"Holt",2,"Victoria",0.1731
21202145405,2145405,219,"Holt",2,"Victoria",0.3222
21202145406,2145406,219,"Holt",2,"Victoria",0.0771
21202145407,2145407,219,"Holt",2,"Victoria",0.2084
21202145408,2145408,219,"Holt",2,"Victoria",0.2387
21202145409,2145409,219,"Holt",2,"Victoria",0.093
21202145410,2145410,219,"Holt",2,"Victoria",0.2338
21202145411,2145411,219,"Holt",2,"Victoria",0.1307
21202145412,2145412,219,"Holt",2,"Victoria",0.19
21202145413,2145413,219,"Holt",2,"Victoria",0.1853
21202145414,2145414,219,"Holt",2,"Victoria",0.3217
21202145415,2145415,219,"Holt",2,"Victoria",0.1979
21202145416,2145416,219,"Holt",2,"Victoria",0.1153
21202145417,2145417,219,"Holt",2,"Victoria",0.1441
21202145418,2145418,219,"Holt",2,"Victoria",0.1429
21202145419,2145419,219,"Holt",2,"Victoria",0.1129
21202145420,2145420,219,"Holt",2,"Victoria",0.1196
21202145421,2145421,219,"Holt",2,"Victoria",0.0977
21202145422,2145422,219,"Holt",2,"Victoria",0.1429
21202145423,2145423,219,"Holt",2,"Victoria",0.1105
21202145424,2145424,219,"Holt",2,"Victoria",0.2169
21202145425,2145425,219,"Holt",2,"Victoria",0.1081
21202145426,2145426,219,"Holt",2,"Victoria",0.1432
21202145427,2145427,219,"Holt",2,"Victoria",0.0676
21202145428,2145428,219,"Holt",2,"Victoria",0.1363
21202145429,2145429,219,"Holt",2,"Victoria",0.1443
21202145430,2145430,219,"Holt",2,"Victoria",0.0892
21202145431,2145431,219,"Holt",2,"Victoria",0.1503
21202145432,2145432,219,"Holt",2,"Victoria",0.0621
21202145433,2145433,219,"Holt",2,"Victoria",0.1907
21202145434,2145434,219,"Holt",2,"Victoria",0.2789
21202145435,2145435,219,"Holt",2,"Victoria",0.1208
21202145436,2145436,219,"Holt",2,"Victoria",0.0915
21202145501,2145501,225,"La Trobe",2,"Victoria",0.2644
21202145502,2145502,219,"Holt",2,"Victoria",0.1149
21202145503,2145503,219,"Holt",2,"Victoria",0.3168
21202145504,2145504,225,"La Trobe",2,"Victoria",0.1217
21202145505,2145505,225,"La Trobe",2,"Victoria",0.256
21202145506,2145506,225,"La Trobe",2,"Victoria",0.0888
21202145507,2145507,219,"Holt",2,"Victoria",0.1882
21202145508,2145508,225,"La Trobe",2,"Victoria",0.1458
21202145509,2145509,219,"Holt",2,"Victoria",0.0922
21202145510,2145510,219,"Holt",2,"Victoria",0.0601
21202145511,2145511,219,"Holt",2,"Victoria",0.165
21202145512,2145512,219,"Holt",2,"Victoria",0.1158
21202145513,2145513,225,"La Trobe",2,"Victoria",0.15
21202145514,2145514,219,"Holt",2,"Victoria",0.0822
21202145515,2145515,225,"La Trobe",2,"Victoria",0.2354
21202145516,2145516,225,"La Trobe",2,"Victoria",0.1193
21202145517,2145517,219,"Holt",2,"Victoria",0.0997
21202145518,2145518,225,"La Trobe",2,"Victoria",0.0934
21202145519,2145519,219,"Holt",2,"Victoria",0.1332
21202145520,2145520,219,"Holt",2,"Victoria",0.1616
21202145521,2145521,225,"La Trobe",2,"Victoria",0.1538
21202145522,2145522,225,"La Trobe",2,"Victoria",0.2004
21202145523,2145523,225,"La Trobe",2,"Victoria",0.1198
21202145524,2145524,225,"La Trobe",2,"Victoria",0.0931
21202145525,2145525,219,"Holt",2,"Victoria",0.172
21202145526,2145526,225,"La Trobe",2,"Victoria",0.111
21202145527,2145527,219,"Holt",2,"Victoria",0.1126
21202145528,2145528,219,"Holt",2,"Victoria",0.0807
21202145529,2145529,219,"Holt",2,"Victoria",0.1197
21202145530,2145530,219,"Holt",2,"Victoria",0.1602
21202145531,2145531,225,"La Trobe",2,"Victoria",0.1974
21202145532,2145532,219,"Holt",2,"Victoria",0.059
21202145533,2145533,219,"Holt",2,"Victoria",0.1531
21202145534,2145534,219,"Holt",2,"Victoria",0.1367
21202145601,2145601,225,"La Trobe",2,"Victoria",0.2571
21202145602,2145602,225,"La Trobe",2,"Victoria",0.2096
21202145603,2145603,225,"La Trobe",2,"Victoria",0.1853
21202145604,2145604,225,"La Trobe",2,"Victoria",0.1558
21202145605,2145605,219,"Holt",2,"Victoria",0.19
21202145606,2145606,219,"Holt",2,"Victoria",1.4775
21202145607,2145607,225,"La Trobe",2,"Victoria",0.2473
21202145608,2145608,219,"Holt",2,"Victoria",0.1375
21202145609,2145609,219,"Holt",2,"Victoria",0.2288
21202145610,2145610,219,"Holt",2,"Victoria",0.1329
21202145611,2145611,225,"La Trobe",2,"Victoria",0.2172
21202145612,2145612,225,"La Trobe",2,"Victoria",0.187
21202145613,2145613,219,"Holt",2,"Victoria",0.2181
21202145614,2145614,219,"Holt",2,"Victoria",0.3638
21202145615,2145615,225,"La Trobe",2,"Victoria",0.3245
21202145616,2145616,225,"La Trobe",2,"Victoria",0.1908
21202145617,2145617,219,"Holt",2,"Victoria",0.1033
21202145618,2145618,225,"La Trobe",2,"Victoria",0.189
21202145619,2145619,219,"Holt",2,"Victoria",0.2956
21202145620,2145620,219,"Holt",2,"Victoria",0.1131
21202145621,2145621,225,"La Trobe",2,"Victoria",0.216
21202145622,2145622,219,"Holt",2,"Victoria",0.1744
21202145623,2145623,219,"Holt",2,"Victoria",0.0981
21202145624,2145624,219,"Holt",2,"Victoria",0.1878
21202145625,2145625,219,"Holt",2,"Victoria",0.1744
21202145626,2145626,225,"La Trobe",2,"Victoria",0.0931
21202145627,2145627,225,"La Trobe",2,"Victoria",0.3054
21202145628,2145628,219,"Holt",2,"Victoria",1.6671
21202145629,2145629,219,"Holt",2,"Victoria",0.413
21202145630,2145630,225,"La Trobe",2,"Victoria",0.2417
21202145631,2145631,225,"La Trobe",2,"Victoria",0.1228
21202145632,2145632,219,"Holt",2,"Victoria",0.1874
21203130001,2130001,219,"Holt",2,"Victoria",0.2126
21203130002,2130002,219,"Holt",2,"Victoria",0.1147
21203130003,2130003,219,"Holt",2,"Victoria",0.1584
21203130004,2130004,219,"Holt",2,"Victoria",0.1651
21203130005,2130005,219,"Holt",2,"Victoria",0.1587
21203130006,2130006,219,"Holt",2,"Victoria",0.1762
21203130007,2130007,219,"Holt",2,"Victoria",0.3162
21203130008,2130008,219,"Holt",2,"Victoria",0.1724
21203130009,2130009,219,"Holt",2,"Victoria",0.2272
21203130010,2130010,219,"Holt",2,"Victoria",0.2092
21203130013,2130013,219,"Holt",2,"Victoria",0.5856
21203130016,2130016,219,"Holt",2,"Victoria",0.1998
21203130017,2130017,219,"Holt",2,"Victoria",0.454
21203130018,2130018,219,"Holt",2,"Victoria",0.1646
21203130019,2130019,219,"Holt",2,"Victoria",0.1335
21203130021,2130021,219,"Holt",2,"Victoria",0.3423
21203130022,2130022,219,"Holt",2,"Victoria",0.0987
21203130023,2130023,219,"Holt",2,"Victoria",0.1298
21203130024,2130024,219,"Holt",2,"Victoria",0.1469
21203130025,2130025,219,"Holt",2,"Victoria",0.2326
21203130026,2130026,219,"Holt",2,"Victoria",0.1808
21203130027,2130027,219,"Holt",2,"Victoria",0.1465
21203130028,2130028,219,"Holt",2,"Victoria",0.1773
21203130029,2130029,219,"Holt",2,"Victoria",0.1323
21203130030,2130030,219,"Holt",2,"Victoria",0.0777
21203130031,2130031,219,"Holt",2,"Victoria",0.1156
21203130032,2130032,219,"Holt",2,"Victoria",0.1399
21203130033,2130033,219,"Holt",2,"Victoria",0.2026
21203130034,2130034,219,"Holt",2,"Victoria",0.1832
21203130035,2130035,219,"Holt",2,"Victoria",0.2004
21203130036,2130036,219,"Holt",2,"Victoria",1.9786
21203130037,2130037,219,"Holt",2,"Victoria",0.4587
21203130038,2130038,219,"Holt",2,"Victoria",0.1497
21203130039,2130039,219,"Holt",2,"Victoria",0.1396
21203130040,2130040,219,"Holt",2,"Victoria",0.2436
21203130041,2130041,219,"Holt",2,"Victoria",0.1853
21203130042,2130042,219,"Holt",2,"Victoria",0.101
21203130043,2130043,219,"Holt",2,"Victoria",0.0739
21203130044,2130044,219,"Holt",2,"Victoria",0.6844
21203130045,2130045,219,"Holt",2,"Victoria",0.1701
21203130046,2130046,219,"Holt",2,"Victoria",0.1569
21203130047,2130047,219,"Holt",2,"Victoria",0.0803
21203130048,2130048,219,"Holt",2,"Victoria",0.2338
21203130049,2130049,219,"Holt",2,"Victoria",0.1063
21203130050,2130050,219,"Holt",2,"Victoria",0.4292
21203130051,2130051,219,"Holt",2,"Victoria",0.4504
21203130052,2130052,219,"Holt",2,"Victoria",0.0994
21203130053,2130053,219,"Holt",2,"Victoria",0.533
21203130054,2130054,219,"Holt",2,"Victoria",0.2152
21203130055,2130055,219,"Holt",2,"Victoria",0.1913
21203130056,2130056,219,"Holt",2,"Victoria",0.3915
21203130101,2130101,219,"Holt",2,"Victoria",0.1048
21203130102,2130102,219,"Holt",2,"Victoria",0.1382
21203130103,2130103,219,"Holt",2,"Victoria",0.1457
21203130104,2130104,219,"Holt",2,"Victoria",0.151
21203130105,2130105,219,"Holt",2,"Victoria",0.096
21203130108,2130108,219,"Holt",2,"Victoria",0.0967
21203130109,2130109,219,"Holt",2,"Victoria",0.1836
21203130110,2130110,219,"Holt",2,"Victoria",0.3459
21203130111,2130111,219,"Holt",2,"Victoria",1.0066
21203130113,2130113,219,"Holt",2,"Victoria",0.2033
21203130114,2130114,219,"Holt",2,"Victoria",0.2347
21203130115,2130115,219,"Holt",2,"Victoria",0.3522
21203130116,2130116,219,"Holt",2,"Victoria",0.5476
21203130117,2130117,225,"La Trobe",2,"Victoria",0.5647
21203130118,2130118,219,"Holt",2,"Victoria",0.56
21203130119,2130119,225,"La Trobe",2,"Victoria",0.4789
21203130120,2130120,219,"Holt",2,"Victoria",0.725
21203130121,2130121,219,"Holt",2,"Victoria",3.272
21203130122,2130122,225,"La Trobe",2,"Victoria",24.491
21203130123,2130123,219,"Holt",2,"Victoria",0.1088
21203130124,2130124,219,"Holt",2,"Victoria",0.364
21203130125,2130125,219,"Holt",2,"Victoria",0.11
21203130126,2130126,219,"Holt",2,"Victoria",0.2832
21203130127,2130127,219,"Holt",2,"Victoria",0.1234
21203130128,2130128,219,"Holt",2,"Victoria",0.3
21203130129,2130129,225,"La Trobe",2,"Victoria",0.8155
21203130130,2130130,219,"Holt",2,"Victoria",1.2432
21203130131,2130131,219,"Holt",2,"Victoria",0.3937
21203130132,2130132,219,"Holt",2,"Victoria",0.2093
21203130133,2130133,219,"Holt",2,"Victoria",0.2169
21203130134,2130134,219,"Holt",2,"Victoria",0.2346
21203130135,2130135,219,"Holt",2,"Victoria",0.1084
21203130136,2130136,225,"La Trobe",2,"Victoria",0.1872
21203130137,2130137,219,"Holt",2,"Victoria",4.494
21203130201,2130201,219,"Holt",2,"Victoria",0.1275
21203130202,2130202,219,"Holt",2,"Victoria",0.129
21203130203,2130203,219,"Holt",2,"Victoria",0.2492
21203130204,2130204,219,"Holt",2,"Victoria",0.159
21203130205,2130205,219,"Holt",2,"Victoria",0.1495
21203130206,2130206,219,"Holt",2,"Victoria",0.1257
21203130207,2130207,219,"Holt",2,"Victoria",0.1336
21203130208,2130208,219,"Holt",2,"Victoria",0.2037
21203130209,2130209,219,"Holt",2,"Victoria",0.2145
21203130210,2130210,219,"Holt",2,"Victoria",0.1054
21203130211,2130211,219,"Holt",2,"Victoria",0.1475
21203130212,2130212,219,"Holt",2,"Victoria",0.1551
21203130214,2130214,219,"Holt",2,"Victoria",0.1217
21203130215,2130215,219,"Holt",2,"Victoria",0.1026
21203130216,2130216,219,"Holt",2,"Victoria",0.143
21203130217,2130217,219,"Holt",2,"Victoria",0.1896
21203130218,2130218,219,"Holt",2,"Victoria",0.7053
21203130219,2130219,219,"Holt",2,"Victoria",0.1344
21203130220,2130220,219,"Holt",2,"Victoria",0.1791
21203130221,2130221,219,"Holt",2,"Victoria",0.1433
21203130222,2130222,219,"Holt",2,"Victoria",0.0855
21203130223,2130223,219,"Holt",2,"Victoria",0.1669
21203130224,2130224,219,"Holt",2,"Victoria",0.1777
21203130225,2130225,219,"Holt",2,"Victoria",0.1569
21203130228,2130228,219,"Holt",2,"Victoria",0.1341
21203130229,2130229,219,"Holt",2,"Victoria",0.0914
21203130230,2130230,219,"Holt",2,"Victoria",1.3886
21203130231,2130231,219,"Holt",2,"Victoria",0.3255
21203130232,2130232,219,"Holt",2,"Victoria",0.034
21203130233,2130233,219,"Holt",2,"Victoria",0.0766
21203130234,2130234,219,"Holt",2,"Victoria",0.1068
21203130235,2130235,219,"Holt",2,"Victoria",0.271
21203130236,2130236,219,"Holt",2,"Victoria",0.1945
21203130237,2130237,219,"Holt",2,"Victoria",0.1414
21203130238,2130238,219,"Holt",2,"Victoria",0.2362
21203130239,2130239,219,"Holt",2,"Victoria",2.3999
21203130240,2130240,219,"Holt",2,"Victoria",0.1647
21203130241,2130241,219,"Holt",2,"Victoria",0.1919
21203130242,2130242,219,"Holt",2,"Victoria",0.1482
21203130243,2130243,219,"Holt",2,"Victoria",0.1289
21203130301,2130301,213,"Flinders",2,"Victoria",2.5595
21203130302,2130302,213,"Flinders",2,"Victoria",3.4313
21203130303,2130303,213,"Flinders",2,"Victoria",4.4642
21203130305,2130305,213,"Flinders",2,"Victoria",1.8438
21203130306,2130306,213,"Flinders",2,"Victoria",4.2742
21203130307,2130307,213,"Flinders",2,"Victoria",6.341
21203130308,2130308,213,"Flinders",2,"Victoria",7.224
21203130309,2130309,213,"Flinders",2,"Victoria",1.9243
21203130310,2130310,225,"La Trobe",2,"Victoria",10.1081
21203130311,2130311,213,"Flinders",2,"Victoria",22.8059
21203130312,2130312,213,"Flinders",2,"Victoria",5.9886
21203130313,2130313,213,"Flinders",2,"Victoria",0.1356
21203130314,2130314,213,"Flinders",2,"Victoria",0.9136
21203130315,2130315,213,"Flinders",2,"Victoria",0.4069
21203130316,2130316,213,"Flinders",2,"Victoria",0.3754
21203130317,2130317,213,"Flinders",2,"Victoria",1.8058
21203130318,2130318,213,"Flinders",2,"Victoria",0.3008
21203130319,2130319,213,"Flinders",2,"Victoria",6.7593
21203130401,2130401,219,"Holt",2,"Victoria",0.1819
21203130402,2130402,219,"Holt",2,"Victoria",0.0756
21203130403,2130403,219,"Holt",2,"Victoria",0.0881
21203130404,2130404,219,"Holt",2,"Victoria",0.1747
21203130405,2130405,219,"Holt",2,"Victoria",0.1217
21203130406,2130406,219,"Holt",2,"Victoria",0.0965
21203130407,2130407,219,"Holt",2,"Victoria",0.117
21203130408,2130408,219,"Holt",2,"Victoria",0.1422
21203130412,2130412,219,"Holt",2,"Victoria",0.2056
21203130413,2130413,219,"Holt",2,"Victoria",0.0931
21203130414,2130414,219,"Holt",2,"Victoria",0.1375
21203130416,2130416,219,"Holt",2,"Victoria",0.1328
21203130417,2130417,219,"Holt",2,"Victoria",0.2096
21203130418,2130418,219,"Holt",2,"Victoria",0.0737
21203130419,2130419,219,"Holt",2,"Victoria",0.0668
21203130420,2130420,219,"Holt",2,"Victoria",0.0826
21203130421,2130421,219,"Holt",2,"Victoria",0.181
21203130422,2130422,219,"Holt",2,"Victoria",0.1728
21203130423,2130423,219,"Holt",2,"Victoria",0.1976
21203130424,2130424,219,"Holt",2,"Victoria",1.001
21203130425,2130425,219,"Holt",2,"Victoria",0.3319
21203130426,2130426,219,"Holt",2,"Victoria",0.1322
21203130427,2130427,219,"Holt",2,"Victoria",0.1107
21203130428,2130428,219,"Holt",2,"Victoria",0.1035
21203130429,2130429,219,"Holt",2,"Victoria",0.077
21203130430,2130430,219,"Holt",2,"Victoria",2.3699
21203130431,2130431,219,"Holt",2,"Victoria",1.468
